"shortPostcode","Town","District","County","CrimeType","Year","Month","Population2022","Population2023","Population2024"
"DN6","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",33703.6634449684,33855.610652682,33998.38657475
"DN5","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",44216.8519010912,44416.196022576,44603.508058
"DN6","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",33703.6634449684,33855.610652682,33998.38657475
"DN8","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",18714.0381173985,18798.4071605925,18877.6838259375
"DN14","GOOLE","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",50036.1116290686,50261.690888703,50473.654552125
"DN7","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",26629.226832563,26749.280151615,26862.087248125
"DN7","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",26629.226832563,26749.280151615,26862.087248125
"DN7","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",26629.226832563,26749.280151615,26862.087248125
"DN3","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",32536.1325326427,32682.8161267335,32820.6461383125
"DN3","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",32536.1325326427,32682.8161267335,32820.6461383125
"DN2","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",26565.3859393033,26685.1514425965,26797.6880954375
"DN3","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",32536.1325326427,32682.8161267335,32820.6461383125
"DN6","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",33703.6634449684,33855.610652682,33998.38657475
"DN5","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",44216.8519010912,44416.196022576,44603.508058
"DN5","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",44216.8519010912,44416.196022576,44603.508058
"DN2","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",26565.3859393033,26685.1514425965,26797.6880954375
"DN2","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",26565.3859393033,26685.1514425965,26797.6880954375
"DN1","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",9451.6983495505,9494.3097165525,9534.3491309375
"DN1","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",9451.6983495505,9494.3097165525,9534.3491309375
"DN1","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",9451.6983495505,9494.3097165525,9534.3491309375
"DN12","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",26097.9407547577,26215.5988613085,26326.1553164375
"DN4","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",57797.6493807945,58058.2202071725,58303.0634034375
"DN4","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",57797.6493807945,58058.2202071725,58303.0634034375
"DN4","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",57797.6493807945,58058.2202071725,58303.0634034375
"DN9","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",21660.4576486894,21758.110120887,21849.868449125
"DN11","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",30678.2543338816,30816.562001568,30946.521644
"DN11","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",30678.2543338816,30816.562001568,30946.521644
"S64","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",33214.5772796568,33364.319525964,33505.0235745
"S64","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",33214.5772796568,33364.319525964,33505.0235745
"S64","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",33214.5772796568,33364.319525964,33505.0235745
"DN12","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2023,"2023-01",26097.9407547577,26215.5988613085,26326.1553164375
"DN11","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",30678.2543338816,30816.562001568,30946.521644
"DN12","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",26097.9407547577,26215.5988613085,26326.1553164375
"DN10","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",13077.6446768938,13136.603003349,13192.002701375
"DN10","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2023,"2023-01",13077.6446768938,13136.603003349,13192.002701375
"LS7","LEEDS","LEEDS","SOUTH YORKSHIRE","Drugs",2023,"2023-01",30585.1981165878,30723.086256219,30852.651692625
"S12","SHEFFIELD","NORTH EAST DERBYSHIRE","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",37159.7280732986,37327.256357853,37484.672908375
"S63","BARNSLEY","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",41221.7401630768,41407.581335064,41582.205437
"S63","BARNSLEY","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",41221.7401630768,41407.581335064,41582.205437
"S63","BARNSLEY","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-01",41221.7401630768,41407.581335064,41582.205437
"S62","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",21615.0115890808,21712.459175484,21804.0249845
"S64","DONCASTER","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",33214.5772796568,33364.319525964,33505.0235745
"S64","DONCASTER","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",33214.5772796568,33364.319525964,33505.0235745
"S62","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",21615.0115890808,21712.459175484,21804.0249845
"S62","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-01",21615.0115890808,21712.459175484,21804.0249845
"S61","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",38758.996551906,38933.73486513,39097.92625875
"S60","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",40355.0188833985,40536.9525905925,40707.9050759375
"S61","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-01",38758.996551906,38933.73486513,39097.92625875
"S65","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",38493.8945375225,38667.4376836125,38830.5060484375
"DN12","DONCASTER","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",26097.9407547577,26215.5988613085,26326.1553164375
"S65","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",38493.8945375225,38667.4376836125,38830.5060484375
"S61","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",38758.996551906,38933.73486513,39097.92625875
"S60","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",40355.0188833985,40536.9525905925,40707.9050759375
"S60","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-01",40355.0188833985,40536.9525905925,40707.9050759375
"S66","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",49972.2707358089,50197.5621796845,50409.2553994375
"S66","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",49972.2707358089,50197.5621796845,50409.2553994375
"S66","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-01",49972.2707358089,50197.5621796845,50409.2553994375
"DN11","DONCASTER","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",30678.2543338816,30816.562001568,30946.521644
"S25","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",22832.3167571683,22935.2523559215,23031.9749298125
"S13","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",33186.444004661,33336.059416905,33476.644286875
"S13","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",33186.444004661,33336.059416905,33476.644286875
"S25","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",22832.3167571683,22935.2523559215,23031.9749298125
"S26","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-01",28012.0855035104,28138.373204592,28257.038386
"S26","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",28012.0855035104,28138.373204592,28257.038386
"S35","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",44797.9122346583,44999.8759673715,45189.6494985625
"S61","ROTHERHAM","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-01",38758.996551906,38933.73486513,39097.92625875
"S61","ROTHERHAM","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-01",38758.996551906,38933.73486513,39097.92625875
"S61","ROTHERHAM","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",38758.996551906,38933.73486513,39097.92625875
"S60","ROTHERHAM","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",40355.0188833985,40536.9525905925,40707.9050759375
"S10","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",51297.7808077264,51529.048087272,51746.356451
"S35","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-01",44797.9122346583,44999.8759673715,45189.6494985625
"S10","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-01",51297.7808077264,51529.048087272,51746.356451
"S13","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",33186.444004661,33336.059416905,33476.644286875
"S12","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-01",37159.7280732986,37327.256357853,37484.672908375
"S12","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-01",37159.7280732986,37327.256357853,37484.672908375
"S12","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",37159.7280732986,37327.256357853,37484.672908375
"S11","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-01",37204.0920838689,37371.8203759845,37529.4248619375
"S11","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",37204.0920838689,37371.8203759845,37529.4248619375
"S10","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-01",51297.7808077264,51529.048087272,51746.356451
"S13","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-01",33186.444004661,33336.059416905,33476.644286875
"S13","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-01",33186.444004661,33336.059416905,33476.644286875
"S14","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",10458.0039551695,10505.1520790475,10549.4544190625
"S14","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-01",10458.0039551695,10505.1520790475,10549.4544190625
"S17","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",16864.8163109438,16940.848453599,17012.291420125
"WF9","PONTEFRACT","WAKEFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-01",42465.0145080835,42656.4607700175,42836.3516478125
"LS29","ILKLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",34036.9345487648,34190.384252304,34334.571982
"LS29","ILKLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",34036.9345487648,34190.384252304,34334.571982
"BD20","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",38212.5617875645,38384.8365930225,38546.7131721875
"BD20","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",38212.5617875645,38384.8365930225,38546.7131721875
"BD21","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",29359.2365561939,29491.5976576095,29615.9696588125
"BD21","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",29359.2365561939,29491.5976576095,29615.9696588125
"BD16","BINGLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",27920.1113352549,28045.9843865145,28164.2599456875
"BD20","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",38212.5617875645,38384.8365930225,38546.7131721875
"BD21","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",29359.2365561939,29491.5976576095,29615.9696588125
"BD22","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",32298.0817442167,32443.6921270035,32580.5137045625
"BD22","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",32298.0817442167,32443.6921270035,32580.5137045625
"BD22","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",32298.0817442167,32443.6921270035,32580.5137045625
"BD16","BINGLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",27920.1113352549,28045.9843865145,28164.2599456875
"BD16","BINGLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",27920.1113352549,28045.9843865145,28164.2599456875
"BD17","SHIPLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",19369.7598346083,19457.0850871215,19539.1395298125
"BD17","SHIPLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",19369.7598346083,19457.0850871215,19539.1395298125
"BD10","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",28005.5932092806,28131.851640963,28250.489319625
"BD18","SHIPLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",29494.4926859814,29627.463566547,29752.408541625
"BD10","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",28005.5932092806,28131.851640963,28250.489319625
"BD17","SHIPLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",19369.7598346083,19457.0850871215,19539.1395298125
"BD18","SHIPLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",29494.4926859814,29627.463566547,29752.408541625
"BD18","SHIPLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",29494.4926859814,29627.463566547,29752.408541625
"BD15","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",16572.6630706028,16647.378090294,16717.58343325
"BD10","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",28005.5932092806,28131.851640963,28250.489319625
"BD2","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",30909.8128280778,31049.164437669,31180.105011375
"BD2","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",30909.8128280778,31049.164437669,31180.105011375
"BD1","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",4150.7401109188,4169.453013474,4187.03643575
"BD1","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",4150.7401109188,4169.453013474,4187.03643575
"BD9","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",31713.7752635347,31856.7514003935,31991.0977308125
"BD9","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",31713.7752635347,31856.7514003935,31991.0977308125
"BD15","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",16572.6630706028,16647.378090294,16717.58343325
"BD8","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",34086.7088045266,34240.382906793,34384.781490875
"BD8","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",34086.7088045266,34240.382906793,34384.781490875
"BD13","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",27028.5029276957,27150.3563147985,27264.8548301875
"BD13","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",27028.5029276957,27150.3563147985,27264.8548301875
"BD2","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",30909.8128280778,31049.164437669,31180.105011375
"BD8","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",34086.7088045266,34240.382906793,34384.781490875
"BD4","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",33779.4068776494,33931.695561687,34074.792349125
"BD3","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",36812.3903320043,36978.3527037015,37134.2978573125
"BD3","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",36812.3903320043,36978.3527037015,37134.2978573125
"BD3","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",36812.3903320043,36978.3527037015,37134.2978573125
"BD1","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",4150.7401109188,4169.453013474,4187.03643575
"BD13","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",27028.5029276957,27150.3563147985,27264.8548301875
"BD15","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",16572.6630706028,16647.378090294,16717.58343325
"BD7","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",38245.0232587135,38417.4444111675,38579.4585040625
"BD7","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",38245.0232587135,38417.4444111675,38579.4585040625
"BD7","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",38245.0232587135,38417.4444111675,38579.4585040625
"BD4","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",33779.4068776494,33931.695561687,34074.792349125
"BD4","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",33779.4068776494,33931.695561687,34074.792349125
"BD14","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",9598.8570187593,9642.1318254765,9682.7946354375
"BD14","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",9598.8570187593,9642.1318254765,9682.7946354375
"BD5","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",34237.1136208503,34391.4657975315,34536.5015285625
"BD5","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",34237.1136208503,34391.4657975315,34536.5015285625
"BD12","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",18053.9882040355,18135.3815249775,18211.8620778125
"BD6","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",32539.3786797576,32686.076908548,32823.9206715
"BD6","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",32539.3786797576,32686.076908548,32823.9206715
"BD6","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",32539.3786797576,32686.076908548,32823.9206715
"BD5","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",34237.1136208503,34391.4657975315,34536.5015285625
"BD11","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",12286.6668298965,12342.0591678825,12394.1081146875
"BD12","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-01",18053.9882040355,18135.3815249775,18211.8620778125
"BD12","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-01",18053.9882040355,18135.3815249775,18211.8620778125
"BD13","BRADFORD","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",27028.5029276957,27150.3563147985,27264.8548301875
"HX2","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",38819.5912980508,38994.602792334,39159.05087825
"HX2","HALIFAX","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",38819.5912980508,38994.602792334,39159.05087825
"HX3","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",49712.5789666169,49936.6996345245,50147.2927444375
"BD6","BRADFORD","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",32539.3786797576,32686.076908548,32823.9206715
"HX1","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",26110.9253432173,26228.6419885665,26339.2534491875
"HX2","HALIFAX","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-01",38819.5912980508,38994.602792334,39159.05087825
"HX7","HEBDEN BRIDGE","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",14394.4983565049,14459.3934927645,14520.3716644375
"HX7","HEBDEN BRIDGE","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-01",14394.4983565049,14459.3934927645,14520.3716644375
"HX1","HALIFAX","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",26110.9253432173,26228.6419885665,26339.2534491875
"HX3","HALIFAX","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",49712.5789666169,49936.6996345245,50147.2927444375
"HX3","HALIFAX","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-01",49712.5789666169,49936.6996345245,50147.2927444375
"HX1","HALIFAX","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-01",26110.9253432173,26228.6419885665,26339.2534491875
"OL14","TODMORDEN","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",16751.2011619223,16826.7210900915,16897.6827585625
"OL14","TODMORDEN","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",16751.2011619223,16826.7210900915,16897.6827585625
"HD6","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",29587.5489032752,29720.939311896,29846.278493
"HD5","HUDDERSFIELD","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",33604.1149334448,33755.613343704,33897.967557
"HD6","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",29587.5489032752,29720.939311896,29846.278493
"BD19","CLECKHEATON","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",23825.6377743277,23933.0515911585,24033.9820851875
"HX6","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",20221.3324277504,20312.496849792,20398.158736
"HX6","HALIFAX","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",20221.3324277504,20312.496849792,20398.158736
"OL14","TODMORDEN","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-01",16751.2011619223,16826.7210900915,16897.6827585625
"HX5","ELLAND","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",11102.9051819963,11152.9607328615,11199.9950123125
"HX5","ELLAND","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",11102.9051819963,11152.9607328615,11199.9950123125
"HD2","HUDDERSFIELD","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-01",31923.6927769649,32067.6152910645,32202.8508769375
"HD2","HUDDERSFIELD","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-01",31923.6927769649,32067.6152910645,32202.8508769375
